approach,corpus,query,type,k,method,chunking,source_file,score,year
hard_filter,us,who is the minister of defense/secretary of defense?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-06-25.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4446.txt),68.9706,2025
hard_filter,us,who is the minister of defense/secretary of defense?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-06-30.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4486.txt),68.9312,2025
hard_filter,us,who is the minister of defense/secretary of defense?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2023-07-06.txt (exe3/parent-child-chunked-text/US/children/child_chunk_13.txt),68.3512,2023
hard_filter,us,who is the minister of defense/secretary of defense?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-05-07.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4059.txt),68.318,2025
hard_filter,us,who is the minister of defense/secretary of defense?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-04-03.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3842.txt),68.22,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-06-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4366.txt),80.7195,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2024-09-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2876.txt),75.9339,2024
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2024-02-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1464.txt),74.2007,2024
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-09-03.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4838.txt),72.8812,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-10-21.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5152.txt),71.8089,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-05-08.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4083.txt),65.7181,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2025-07-02.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4492.txt),62.3777,2025
hard_filter,us,Who holds the position responsible for Rural Development?,ambiguity,8,BM25,parentSon,exe3/clean-text/US/2024-02-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1465.txt),62.2297,2024
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2025-07-15.txt (exe3/chunked-text/UK/chunk_8482.txt),0.8991,2025
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2024-10-30.txt (exe3/chunked-text/UK/chunk_4683.txt),0.899,2024
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2025-01-06.txt (exe3/chunked-text/UK/chunk_5538.txt),0.8977,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9168.txt),0.7138,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9201.txt),0.7123,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9190.txt),0.7087,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9180.txt),0.748,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9179.txt),0.7439,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9176.txt),0.7432,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9174.txt),0.7776,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9173.txt),0.7765,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9180.txt),0.7733,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2024-07-30.txt (exe3/chunked-text/UK/chunk_4029.txt),0.8935,2024
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-02-25.txt (exe3/chunked-text/UK/chunk_6279.txt),0.8907,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-05-13.txt (exe3/chunked-text/UK/chunk_7441.txt),0.8899,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-02-25.txt (exe3/chunked-text/UK/chunk_6279.txt),0.9049,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-09-02.txt (exe3/chunked-text/UK/chunk_8639.txt),0.9039,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2024-04-29.txt (exe3/chunked-text/UK/chunk_3296.txt),0.9027,2024
soft_decay,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-05-22.txt (exe3/chunked-text/UK/chunk_7640.txt),0.8999,2025
soft_decay,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2024-05-08.txt (exe3/chunked-text/UK/chunk_3414.txt),0.8995,2024
soft_decay,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2024-01-08.txt (exe3/chunked-text/UK/chunk_1639.txt),0.899,2024
soft_decay,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-15.txt (exe3/chunked-text/UK/chunk_8936.txt),0.7491,2025
soft_decay,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-15.txt (exe3/chunked-text/UK/chunk_8939.txt),0.749,2025
soft_decay,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-27.txt (exe3/chunked-text/UK/chunk_9102.txt),0.7357,2025
soft_decay,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9179.txt),0.8677,2025
soft_decay,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9180.txt),0.8673,2025
soft_decay,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-29.txt (exe3/chunked-text/UK/chunk_9176.txt),0.8665,2025
soft_decay,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2024-04-26.txt (exe3/chunked-text/UK/chunk_3269.txt),0.9025,2024
soft_decay,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2024-01-17.txt (exe3/chunked-text/UK/chunk_1808.txt),0.9014,2024
soft_decay,uk,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/UK/debates2024-01-25.txt (exe3/chunked-text/UK/chunk_1971.txt),0.9009,2024
soft_decay,uk,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-28.txt (exe3/chunked-text/UK/chunk_9145.txt),0.8345,2025
soft_decay,uk,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-28.txt (exe3/chunked-text/UK/chunk_9144.txt),0.8334,2025
soft_decay,uk,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9198.txt),0.8325,2025
soft_decay,uk,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9187.txt),0.8144,2025
soft_decay,uk,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9186.txt),0.8068,2025
soft_decay,uk,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/UK/debates2025-10-30.txt (exe3/chunked-text/UK/chunk_9197.txt),0.8045,2025
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2024-10-23.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_10740.txt),0.8993,2024
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-08.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20579.txt),0.8959,2025
soft_decay,uk,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-12.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15465.txt),0.8939,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21655.txt),0.7149,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-23.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21463.txt),0.7068,2025
soft_decay,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-22.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21367.txt),0.7059,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-28.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21572.txt),0.7449,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21681.txt),0.7433,2025
soft_decay,uk,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21682.txt),0.7422,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21667.txt),0.7737,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21668.txt),0.7697,2025
soft_decay,uk,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21675.txt),0.7684,2025
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2024-07-30.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_9502.txt),0.8887,2024
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2024-05-20.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_8519.txt),0.8871,2024
soft_decay,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/UK/debates2024-07-30.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_9503.txt),0.8868,2024
